video_id,creator_id,archetype,niche_category,publish_date,video_length_mins,views,retention_rate,ctr,rpm,revenue
73305,2052,Consistent Volume Builders,Travel,2024-06-06,11.2,253,37.85,4.29,3.56,0.9
110958,1956,Consistent Volume Builders,Personal Finance,2024-06-08,9.7,633,28.22,4.24,2.0,1.27
42376,2250,Consistent Volume Builders,Travel,2024-04-08,11.7,728,29.7,5.24,1.61,1.17
73648,3714,Emerging Dabblers,Entertainment,2024-05-07,14.6,10,18.13,2.92,1.33,0.01
63396,3569,Emerging Dabblers,Lifestyle,2024-05-16,3.8,194,18.52,1.67,0.92,0.18
27769,1002,Viral Spike Chasers,Entertainment,2024-06-08,11.2,3652,24.34,9.58,2.58,9.44
16259,290,Subscriber Giants,Education / Test Prep,2024-06-18,5.3,3949,31.23,4.69,3.17,12.53
28318,8,Subscriber Giants,Personal Finance,2024-06-05,5.7,15142,30.13,10.62,3.06,46.34
44688,1865,Consistent Volume Builders,Health & Fitness Coaching,2024-06-29,11.5,822,37.99,3.75,1.97,1.62
40327,2408,Consistent Volume Builders,Food & Cooking,2024-06-25,3.7,63,30.63,5.02,4.01,0.25
30899,1740,Consistent Volume Builders,Lifestyle,2024-04-10,8.8,315,30.9,4.71,1.38,0.43
75659,2263,Consistent Volume Builders,Food & Cooking,2024-06-26,10.9,32,49.08,3.33,3.24,0.1
51150,1588,Consistent Volume Builders,Travel,2024-05-24,11.9,290,37.07,2.86,3.45,1.0
108652,1896,Consistent Volume Builders,Lifestyle,2024-06-14,11.8,134,42.96,5.3,2.87,0.38
52345,1801,Consistent Volume Builders,Lifestyle,2024-06-08,9.9,205,30.85,5.39,3.23,0.66
67660,1934,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-23,6.7,343,28.03,4.85,1.78,0.61
69024,2109,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-27,16.9,631,34.43,3.65,1.46,0.92
100351,3907,Emerging Dabblers,Tech Deep-Dive Reviews,2024-05-21,12.2,132,15.04,3.64,1.68,0.22
75557,952,High-Retention Niche Specialists,Lifestyle,2024-04-13,7.8,518,48.72,6.54,1.49,0.77
49394,1657,Consistent Volume Builders,Travel,2024-06-06,11.8,162,39.61,5.12,3.55,0.58
68549,1595,Consistent Volume Builders,Travel,2024-04-21,9.0,68,34.58,2.92,2.99,0.2
100319,1347,Viral Spike Chasers,Lifestyle,2024-06-07,12.7,1525,20.04,9.22,1.77,2.7
52405,842,High-Retention Niche Specialists,Education / Test Prep,2024-06-26,14.2,1850,55.53,4.04,0.79,1.46
44850,2269,Consistent Volume Builders,Entertainment,2024-06-16,6.0,333,47.11,3.75,2.22,0.74
99474,2560,Consistent Volume Builders,Education / Test Prep,2024-06-25,4.2,417,41.41,4.73,1.85,0.77
15568,1974,Consistent Volume Builders,Education / Test Prep,2024-05-17,11.9,759,40.83,4.37,2.93,2.22
76543,3049,Emerging Dabblers,Tech Deep-Dive Reviews,2024-05-04,24.7,203,26.08,3.12,1.85,0.37
31037,1919,Consistent Volume Builders,Lifestyle,2024-06-18,9.1,1044,32.03,5.34,2.17,2.26
99348,2702,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-23,13.8,375,41.9,4.19,2.43,0.91
28753,679,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-06-02,18.3,881,53.84,1.47,1.25,1.1
89117,1634,Consistent Volume Builders,Travel,2024-05-03,8.9,706,21.71,5.66,3.28,2.32
86033,61,Subscriber Giants,DIY & Craft Tutorials,2024-06-18,7.5,1298,42.23,4.08,4.55,5.9
28233,297,Subscriber Giants,Gaming,2024-05-27,18.6,30510,23.91,6.26,4.5,137.36
34437,1081,Viral Spike Chasers,Health & Fitness Coaching,2024-04-21,4.5,3665,15.06,10.44,3.6,13.21
27729,1624,Consistent Volume Builders,Food & Cooking,2024-06-02,9.3,532,28.56,3.02,2.25,1.2
82856,1606,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-04-05,11.0,192,34.04,3.03,1.26,0.24
99327,972,High-Retention Niche Specialists,Personal Finance,2024-05-23,20.8,1213,51.21,6.19,1.29,1.57
3702,1627,Consistent Volume Builders,Lifestyle,2024-05-12,15.1,1476,25.59,4.5,2.63,3.88
58081,630,High-Retention Niche Specialists,Health & Fitness Coaching,2024-05-18,29.6,2503,65.85,5.62,1.79,4.48
111745,2069,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-15,18.5,138,33.76,5.56,2.89,0.4
42794,238,Subscriber Giants,Health & Fitness Coaching,2024-05-19,11.4,17000,42.08,5.1,3.56,60.59
51892,2578,Consistent Volume Builders,Lifestyle,2024-04-22,12.5,234,29.77,3.76,3.4,0.79
5559,94,Subscriber Giants,Food & Cooking,2024-05-03,15.9,4797,43.93,8.12,5.09,24.4
56536,1781,Consistent Volume Builders,Travel,2024-04-06,10.1,420,24.81,3.52,1.89,0.79
5618,2405,Consistent Volume Builders,Lifestyle,2024-05-29,10.9,427,44.51,6.66,4.45,1.9
102011,1159,Viral Spike Chasers,Entertainment,2024-06-09,4.7,12559,16.49,9.05,2.16,27.13
86183,281,Subscriber Giants,DIY & Craft Tutorials,2024-05-01,5.2,61147,48.67,5.76,3.27,200.25
56269,2180,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-13,8.2,1090,37.79,5.45,3.77,4.11
28628,2551,Consistent Volume Builders,Lifestyle,2024-05-23,10.6,95,38.82,3.94,3.69,0.35
108402,2691,Consistent Volume Builders,Lifestyle,2024-06-06,8.1,241,22.65,6.85,2.21,0.53
97898,120,Subscriber Giants,Education / Test Prep,2024-05-18,19.0,7493,36.01,4.37,4.83,36.16
18104,1172,Viral Spike Chasers,Entertainment,2024-05-29,0.5,1419,29.62,8.17,1.65,2.33
104899,198,Subscriber Giants,Personal Finance,2024-04-14,12.5,7309,46.24,8.75,3.76,27.49
101971,1219,Viral Spike Chasers,Gaming,2024-05-16,10.9,1865,22.18,9.1,2.19,4.08
68309,1912,Consistent Volume Builders,Lifestyle,2024-04-18,15.6,403,32.9,4.48,2.11,0.85
44765,2616,Consistent Volume Builders,Travel,2024-04-21,11.4,443,33.47,7.07,2.84,1.26
20646,1878,Consistent Volume Builders,Travel,2024-04-21,11.9,237,32.72,5.76,3.38,0.8
39993,105,Subscriber Giants,Health & Fitness Coaching,2024-04-16,11.8,21254,46.18,6.76,3.21,68.14
35548,1744,Consistent Volume Builders,Personal Finance,2024-06-06,10.0,242,29.74,4.09,1.81,0.44
55254,86,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-05,14.9,26608,36.68,6.6,3.33,88.66
55446,1015,Viral Spike Chasers,Gaming,2024-04-10,4.1,516,28.39,6.14,1.56,0.8
32566,1098,Viral Spike Chasers,Lifestyle,2024-06-15,9.8,598,18.93,9.36,1.41,0.84
66276,1286,Viral Spike Chasers,Gaming,2024-06-14,8.7,381,28.42,5.8,3.03,1.16
109335,2337,Consistent Volume Builders,Food & Cooking,2024-05-14,4.5,583,28.13,4.31,4.66,2.72
94653,1572,Consistent Volume Builders,Personal Finance,2024-04-04,12.3,52,39.69,3.91,2.91,0.15
42025,1790,Consistent Volume Builders,Food & Cooking,2024-04-01,10.7,263,27.85,4.95,2.27,0.6
84264,1775,Consistent Volume Builders,Travel,2024-05-27,15.3,589,37.69,5.0,2.28,1.34
110525,202,Subscriber Giants,Personal Finance,2024-06-07,10.0,14403,40.25,5.28,2.99,43.05
9361,2399,Consistent Volume Builders,Lifestyle,2024-04-07,2.4,102,45.17,3.48,3.1,0.32
14431,1043,Viral Spike Chasers,DIY & Craft Tutorials,2024-06-21,6.4,1170,27.7,7.15,1.12,1.3
50644,2131,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-24,7.6,1455,33.78,4.91,3.28,4.77
107168,796,High-Retention Niche Specialists,Gaming,2024-06-06,15.0,2445,48.08,3.54,1.1,2.7
48131,590,High-Retention Niche Specialists,Lifestyle,2024-06-28,28.4,480,53.43,4.94,0.33,0.16
33698,1642,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-29,5.4,776,23.44,6.45,2.63,2.04
82421,1247,Viral Spike Chasers,Lifestyle,2024-04-09,0.5,3126,25.84,6.76,2.04,6.38
35841,1152,Viral Spike Chasers,Travel,2024-06-03,7.2,9240,24.03,6.91,2.24,20.66
59340,1322,Viral Spike Chasers,Gaming,2024-05-18,6.3,1396,18.13,10.95,2.07,2.88
34398,2124,Consistent Volume Builders,Gaming,2024-06-22,10.0,236,31.7,7.47,2.31,0.55
46276,2114,Consistent Volume Builders,Food & Cooking,2024-06-28,0.5,1348,24.15,3.97,3.48,4.69
36216,283,Subscriber Giants,Gaming,2024-05-05,15.9,32463,22.96,4.54,4.86,157.71
76555,876,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-06-14,14.9,132,64.05,5.87,1.24,0.16
54715,2526,Consistent Volume Builders,Lifestyle,2024-06-10,8.7,707,31.26,5.01,2.96,2.09
69057,3929,Emerging Dabblers,Health & Fitness Coaching,2024-06-03,12.4,12,12.89,2.61,1.35,0.02
18816,756,High-Retention Niche Specialists,Education / Test Prep,2024-04-26,32.0,502,71.7,5.36,0.64,0.32
62302,2588,Consistent Volume Builders,Lifestyle,2024-06-21,7.0,235,22.72,4.57,3.19,0.75
91480,929,High-Retention Niche Specialists,Education / Test Prep,2024-05-30,22.9,1723,34.4,4.24,1.43,2.46
6591,3247,Emerging Dabblers,Tech Deep-Dive Reviews,2024-04-14,8.9,17,31.43,3.32,2.31,0.04
43412,2979,Emerging Dabblers,Entertainment,2024-04-01,16.2,266,11.66,3.79,1.09,0.29
95722,1569,Consistent Volume Builders,Lifestyle,2024-06-23,11.7,2264,33.28,4.39,3.01,6.82
87271,249,Subscriber Giants,Lifestyle,2024-05-22,13.3,71315,43.14,7.25,4.5,320.8
89423,1825,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-18,10.6,665,28.97,4.73,1.42,0.95
82397,6,Subscriber Giants,Tech Deep-Dive Reviews,2024-05-18,17.0,2230,36.92,2.79,6.38,14.23
36444,1420,Viral Spike Chasers,Lifestyle,2024-06-22,10.6,1586,36.45,6.94,2.13,3.38
15136,2385,Consistent Volume Builders,Lifestyle,2024-05-23,8.0,86,30.76,4.92,3.1,0.27
41661,1565,Consistent Volume Builders,Lifestyle,2024-06-03,7.6,179,28.13,4.71,1.76,0.32
93308,733,High-Retention Niche Specialists,Personal Finance,2024-04-18,12.3,380,42.56,6.7,1.52,0.58
60714,2154,Consistent Volume Builders,Travel,2024-05-21,13.2,152,32.04,4.18,2.81,0.43
42585,1049,Viral Spike Chasers,Travel,2024-06-16,15.4,3025,19.84,10.93,3.0,9.07
112603,2325,Consistent Volume Builders,Lifestyle,2024-04-14,14.2,275,19.38,3.76,3.65,1.0
48988,2766,Emerging Dabblers,Entertainment,2024-05-13,21.7,35,21.54,2.75,1.88,0.07
68693,1869,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-22,12.3,329,31.75,7.25,2.9,0.96
20380,2728,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-19,7.6,1355,40.74,6.0,3.0,4.07
107617,2573,Consistent Volume Builders,Gaming,2024-05-13,8.0,395,30.78,4.56,1.74,0.69
29854,32,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-12,14.3,7502,43.02,6.09,4.47,33.52
104222,1960,Consistent Volume Builders,Food & Cooking,2024-06-03,10.08,102,40.05,4.53,4.26,0.43
9102,3976,Emerging Dabblers,DIY & Craft Tutorials,2024-06-29,3.9,11,5.87,4.42,2.11,0.02
61965,2680,Consistent Volume Builders,Entertainment,2024-04-13,14.2,225,19.18,4.47,2.59,0.58
42532,1776,Consistent Volume Builders,Travel,2024-04-09,10.2,265,30.63,3.65,1.69,0.45
89656,1945,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-11,13.0,158,40.99,5.48,2.51,0.4
49881,1400,Viral Spike Chasers,Entertainment,2024-04-27,5.8,1771,19.86,6.93,3.01,5.33
89943,925,High-Retention Niche Specialists,Education / Test Prep,2024-06-22,23.9,653,55.61,4.9,1.45,0.94
26960,260,Subscriber Giants,Food & Cooking,2024-04-22,16.3,1743,45.32,3.67,6.39,11.13
54481,801,High-Retention Niche Specialists,Food & Cooking,2024-04-12,17.2,727,53.13,5.69,1.66,1.2
18333,2358,Consistent Volume Builders,Food & Cooking,2024-04-27,9.7,2002,29.42,3.16,1.64,3.28
2833,415,High-Retention Niche Specialists,Education / Test Prep,2024-04-16,9.6,940,50.67,5.81,1.09,1.02
26791,544,High-Retention Niche Specialists,Education / Test Prep,2024-05-08,12.8,455,42.36,6.25,1.24,0.56
59395,2506,Consistent Volume Builders,Personal Finance,2024-05-15,8.0,770,29.21,5.66,3.83,2.95
95140,418,High-Retention Niche Specialists,Personal Finance,2024-05-29,3.6,1729,51.64,6.04,1.61,2.79
111582,2364,Consistent Volume Builders,Food & Cooking,2024-06-21,3.7,341,23.52,3.94,3.34,1.14
65964,2576,Consistent Volume Builders,Health & Fitness Coaching,2024-05-14,17.8,396,34.1,4.57,1.51,0.6
29525,2339,Consistent Volume Builders,Travel,2024-06-16,13.5,186,41.07,5.02,3.21,0.6
25845,372,High-Retention Niche Specialists,Education / Test Prep,2024-06-22,26.2,1590,47.37,7.21,1.44,2.29
18103,1172,Viral Spike Chasers,Entertainment,2024-05-27,0.5,3172,28.45,8.95,1.97,6.23
45809,1750,Consistent Volume Builders,Entertainment,2024-06-24,3.0,406,21.83,4.71,2.67,1.08
110147,1077,Viral Spike Chasers,Personal Finance,2024-05-23,0.7,365,19.03,7.97,1.87,0.68
35168,1261,Viral Spike Chasers,DIY & Craft Tutorials,2024-06-06,7.2,1906,13.71,7.4,3.19,6.08
24027,2060,Consistent Volume Builders,Food & Cooking,2024-05-12,3.4,221,28.05,3.31,1.79,0.39
69545,2415,Consistent Volume Builders,Food & Cooking,2024-04-17,13.5,366,34.94,3.41,3.36,1.23
55025,1143,Viral Spike Chasers,Travel,2024-04-18,9.2,1257,24.8,9.88,3.47,4.36
34684,227,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-10,12.4,65086,21.4,6.54,2.54,165.08
74290,182,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-18,16.2,78440,39.61,8.56,6.56,514.65
3736,1627,Consistent Volume Builders,Lifestyle,2024-06-23,15.7,1049,22.79,5.48,2.86,3.0
12258,2701,Consistent Volume Builders,Food & Cooking,2024-04-07,11.6,701,35.1,4.31,2.23,1.56
72589,1709,Consistent Volume Builders,Travel,2024-04-26,9.9,1800,25.6,4.91,1.77,3.19
53965,3333,Emerging Dabblers,Gaming,2024-04-03,26.2,16,13.64,4.93,3.47,0.06
62812,274,Subscriber Giants,Gaming,2024-05-26,1.8,23830,55.72,5.2,3.49,83.14
1034,3866,Emerging Dabblers,Tech Deep-Dive Reviews,2024-06-12,13.3,422,17.61,4.1,2.95,1.25
75312,988,High-Retention Niche Specialists,Personal Finance,2024-05-03,17.6,461,61.51,7.23,1.54,0.71
75317,988,High-Retention Niche Specialists,Personal Finance,2024-06-05,19.5,547,50.6,5.63,1.43,0.78
97148,3148,Emerging Dabblers,Personal Finance,2024-04-30,28.8,28,24.63,4.68,1.98,0.06
21218,2563,Consistent Volume Builders,Lifestyle,2024-06-17,11.6,437,25.24,5.04,2.45,1.07
36955,2190,Consistent Volume Builders,Travel,2024-04-22,11.6,269,33.59,4.2,4.02,1.08
32636,1352,Viral Spike Chasers,DIY & Craft Tutorials,2024-04-09,3.4,1339,21.54,10.45,2.61,3.49
47465,2382,Consistent Volume Builders,Food & Cooking,2024-06-03,8.0,327,22.98,4.56,4.29,1.4
57771,133,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-14,18.5,40824,47.12,6.0,2.83,115.69
46868,2260,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-06-25,15.7,82,30.98,4.29,1.99,0.16
21174,2563,Consistent Volume Builders,Lifestyle,2024-04-05,9.4,204,25.58,4.52,2.39,0.49
2298,1425,Viral Spike Chasers,Lifestyle,2024-04-05,10.8,9939,21.75,10.74,1.8,17.87
69588,2415,Consistent Volume Builders,Food & Cooking,2024-06-18,12.1,1059,30.06,3.05,3.2,3.39
54074,1609,Consistent Volume Builders,Food & Cooking,2024-05-12,11.0,543,33.51,2.48,2.3,1.25
54858,2023,Consistent Volume Builders,Food & Cooking,2024-04-11,10.0,82,20.6,6.54,2.1,0.17
106162,1137,Viral Spike Chasers,Education / Test Prep,2024-05-27,1.5,3083,20.39,6.9,2.69,8.3
110460,1982,Consistent Volume Builders,Food & Cooking,2024-04-29,6.2,554,24.95,6.74,3.75,2.08
19620,812,High-Retention Niche Specialists,Travel,2024-05-20,11.4,5399,55.45,6.05,1.08,5.81
3924,2352,Consistent Volume Builders,Travel,2024-06-15,8.7,226,29.79,6.03,1.79,0.41
39845,2427,Consistent Volume Builders,Travel,2024-06-13,6.6,238,38.86,3.64,2.8,0.67
66920,1275,Viral Spike Chasers,Entertainment,2024-04-17,0.5,929,21.7,9.94,1.9,1.76
100948,1061,Viral Spike Chasers,Lifestyle,2024-04-10,10.2,1692,16.53,8.06,2.54,4.29
111717,2215,Consistent Volume Builders,Personal Finance,2024-06-17,12.4,202,29.15,2.09,2.2,0.44
19764,2510,Consistent Volume Builders,Gaming,2024-04-21,14.2,100,16.89,2.87,2.93,0.29
7264,2017,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-03,7.5,143,40.4,3.67,2.27,0.32
2978,1953,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-23,4.2,126,27.89,4.4,2.94,0.37
79254,2627,Consistent Volume Builders,Travel,2024-06-03,11.1,559,35.42,5.33,1.8,1.01
54101,1609,Consistent Volume Builders,Food & Cooking,2024-06-26,12.3,940,27.85,4.28,2.86,2.69
35199,3221,Emerging Dabblers,Education / Test Prep,2024-04-21,0.5,410,34.13,1.41,1.91,0.78
47160,2523,Consistent Volume Builders,Lifestyle,2024-06-12,6.1,1715,27.87,3.98,2.7,4.62
13182,2169,Consistent Volume Builders,Entertainment,2024-05-12,8.3,603,31.84,5.75,3.04,1.84
91935,1684,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-04-25,7.4,242,29.26,5.94,2.09,0.51
62594,1568,Consistent Volume Builders,Travel,2024-04-20,5.9,217,34.09,5.74,3.83,0.83
87240,166,Subscriber Giants,Lifestyle,2024-05-29,18.6,6440,27.89,7.47,5.79,37.29
38645,3440,Emerging Dabblers,DIY & Craft Tutorials,2024-06-25,4.7,71,17.38,2.71,2.16,0.15
85250,2398,Consistent Volume Builders,Travel,2024-06-16,18.3,95,31.98,2.91,2.72,0.26
67546,1641,Consistent Volume Builders,Personal Finance,2024-06-05,11.4,611,32.2,6.94,3.21,1.96
46630,3330,Emerging Dabblers,Education / Test Prep,2024-05-17,4.8,47,20.5,2.53,1.35,0.06
27538,3843,Emerging Dabblers,Food & Cooking,2024-04-05,11.6,65,14.03,3.05,2.16,0.14
71892,2249,Consistent Volume Builders,Travel,2024-04-02,14.9,381,33.25,5.54,1.55,0.59
81578,113,Subscriber Giants,DIY & Craft Tutorials,2024-04-12,17.5,14489,34.8,6.89,3.3,47.78
100487,2066,Consistent Volume Builders,Travel,2024-05-17,5.1,348,32.57,5.43,3.23,1.12
39972,192,Subscriber Giants,Gaming,2024-05-20,18.5,11805,25.12,3.46,3.58,42.28
9505,1193,Viral Spike Chasers,Gaming,2024-04-24,0.5,18822,12.38,4.83,3.12,58.7
30999,1730,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-23,14.5,385,37.09,4.15,2.21,0.85
27459,2165,Consistent Volume Builders,Personal Finance,2024-06-10,13.7,276,25.72,4.65,2.52,0.7
6759,100,Subscriber Giants,Education / Test Prep,2024-06-08,10.2,11997,30.81,3.68,4.81,57.66
30987,1730,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-06,13.4,934,44.1,4.75,2.52,2.35
12585,2467,Consistent Volume Builders,Entertainment,2024-05-01,12.8,776,18.37,4.29,2.12,1.65
54419,1171,Viral Spike Chasers,Personal Finance,2024-06-22,5.5,252,16.58,10.31,2.0,0.5
101460,2075,Consistent Volume Builders,Personal Finance,2024-04-13,10.3,181,29.94,3.91,3.21,0.58
94013,2225,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-06,8.5,173,35.88,4.57,1.88,0.33
79199,2439,Consistent Volume Builders,Lifestyle,2024-05-19,12.9,39,42.24,4.68,3.44,0.13
44676,1865,Consistent Volume Builders,Health & Fitness Coaching,2024-05-24,10.1,438,40.38,3.39,2.11,0.92
14479,1399,Viral Spike Chasers,Lifestyle,2024-05-10,2.7,3634,24.91,9.3,2.4,8.72
106583,2676,Consistent Volume Builders,Personal Finance,2024-06-10,14.2,417,24.75,4.69,1.56,0.65
67042,2663,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-03,6.2,1571,33.53,5.43,2.85,4.48
109,71,Subscriber Giants,Tech Deep-Dive Reviews,2024-05-08,6.1,5066,34.07,5.42,3.19,16.17
51395,789,High-Retention Niche Specialists,Health & Fitness Coaching,2024-05-02,26.3,10782,40.84,7.1,1.44,15.58
68833,1326,Viral Spike Chasers,Entertainment,2024-06-05,9.7,1167,9.38,11.06,1.19,1.39
53107,822,High-Retention Niche Specialists,Personal Finance,2024-04-05,11.1,178,50.46,3.77,0.99,0.18
28995,2019,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-19,4.7,283,27.84,5.68,3.07,0.87
61142,2900,Emerging Dabblers,Tech Deep-Dive Reviews,2024-04-03,10.2,454,22.27,2.89,1.41,0.64
10183,2305,Consistent Volume Builders,Personal Finance,2024-05-18,6.8,234,20.46,4.71,2.49,0.58
9130,1671,Consistent Volume Builders,Food & Cooking,2024-05-29,9.8,228,35.97,3.46,2.59,0.59
76237,1880,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-20,5.0,227,36.65,5.36,3.12,0.71
108142,2940,Emerging Dabblers,Health & Fitness Coaching,2024-06-17,16.0,17,20.07,2.5,1.75,0.03
62300,2588,Consistent Volume Builders,Lifestyle,2024-06-19,3.6,111,28.37,4.07,3.49,0.39
52737,2203,Consistent Volume Builders,Education / Test Prep,2024-05-31,15.1,311,35.64,4.14,2.19,0.68
75756,2609,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-05,8.3,394,29.54,4.99,1.73,0.68
94724,2787,Emerging Dabblers,Health & Fitness Coaching,2024-06-11,12.1,10,21.39,3.3,1.8,0.02
108556,1571,Consistent Volume Builders,Food & Cooking,2024-04-07,14.4,64,35.05,6.6,2.91,0.19
91107,80,Subscriber Giants,DIY & Craft Tutorials,2024-05-05,9.1,9401,24.55,6.79,2.79,26.28
87547,2146,Consistent Volume Builders,Travel,2024-06-20,10.1,1018,35.37,5.47,1.81,1.85
91083,2934,Emerging Dabblers,Personal Finance,2024-04-29,10.8,90,18.88,4.83,1.42,0.13
78282,1901,Consistent Volume Builders,Food & Cooking,2024-05-14,0.5,1055,36.96,4.97,2.69,2.84
65914,1055,Viral Spike Chasers,Gaming,2024-06-23,10.1,1307,33.72,8.6,2.62,3.42
39746,2248,Consistent Volume Builders,Food & Cooking,2024-04-19,14.9,347,28.58,4.14,2.1,0.73
71140,1751,Consistent Volume Builders,Travel,2024-05-12,6.4,248,37.61,4.88,4.24,1.05
100060,2538,Consistent Volume Builders,Personal Finance,2024-04-12,12.9,283,31.86,4.8,2.14,0.61
40668,2160,Consistent Volume Builders,Lifestyle,2024-05-17,7.2,155,34.48,5.73,1.01,0.16
33703,868,High-Retention Niche Specialists,Gaming,2024-05-27,18.2,9492,48.01,4.02,1.03,9.75
2278,2648,Consistent Volume Builders,Food & Cooking,2024-06-08,12.2,50,29.65,5.6,4.56,0.23
2037,539,High-Retention Niche Specialists,Personal Finance,2024-06-04,26.3,328,54.86,5.73,1.73,0.57
64047,84,Subscriber Giants,Education / Test Prep,2024-06-03,11.6,12393,36.94,4.67,3.65,45.29
75248,2162,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-04-04,12.1,921,44.45,4.97,3.29,3.03
6252,2122,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-13,10.0,233,43.26,4.13,3.17,0.74
95428,1631,Consistent Volume Builders,Travel,2024-05-03,8.0,1916,26.44,4.49,3.08,5.9
45088,1845,Consistent Volume Builders,Food & Cooking,2024-04-09,10.4,74,35.9,6.15,2.59,0.19
69620,266,Subscriber Giants,Entertainment,2024-06-16,8.2,54065,41.21,4.23,4.55,246.14
88995,405,High-Retention Niche Specialists,Personal Finance,2024-05-31,22.7,208,71.38,4.17,1.1,0.23
97649,3740,Emerging Dabblers,DIY & Craft Tutorials,2024-06-18,0.5,10,19.08,5.29,2.76,0.03
101665,2086,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-02,11.6,231,30.34,5.98,2.42,0.56
41701,983,High-Retention Niche Specialists,Travel,2024-06-17,13.2,3896,42.23,6.57,1.49,5.79
10315,135,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-15,13.3,16222,51.5,5.34,3.12,50.66
99700,2456,Consistent Volume Builders,Travel,2024-05-03,8.0,1392,26.39,5.03,1.87,2.61
65541,1691,Consistent Volume Builders,Lifestyle,2024-05-14,12.4,460,32.86,4.07,2.87,1.32
111633,2436,Consistent Volume Builders,Gaming,2024-05-16,14.7,600,30.67,2.81,3.65,2.19
65781,2013,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-05-27,18.2,446,24.77,5.5,2.48,1.11
77600,2189,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-16,4.9,372,28.64,5.0,2.57,0.96
21849,2347,Consistent Volume Builders,Lifestyle,2024-05-25,8.3,159,28.38,4.38,1.55,0.25
3695,1627,Consistent Volume Builders,Lifestyle,2024-05-03,15.6,942,25.32,5.37,4.15,3.91
89478,3572,Emerging Dabblers,Tech Deep-Dive Reviews,2024-04-24,7.1,14,25.32,2.82,2.76,0.04
5022,2454,Consistent Volume Builders,Travel,2024-06-01,11.2,848,29.1,4.11,3.88,3.29
107578,1184,Viral Spike Chasers,Food & Cooking,2024-04-17,6.3,1905,34.58,8.45,2.27,4.33
104288,1844,Consistent Volume Builders,Travel,2024-04-08,14.6,326,38.37,3.14,3.13,1.02
18448,103,Subscriber Giants,Education / Test Prep,2024-05-25,13.0,18107,47.56,8.11,3.4,61.63
85532,1754,Consistent Volume Builders,Travel,2024-04-04,5.6,666,36.35,6.64,2.06,1.37
33911,211,Subscriber Giants,Personal Finance,2024-05-06,20.4,30685,56.16,7.68,3.34,102.35
10459,2429,Consistent Volume Builders,Travel,2024-06-03,16.0,347,34.98,4.82,1.64,0.57
35526,1744,Consistent Volume Builders,Personal Finance,2024-04-25,12.0,127,45.86,4.11,1.53,0.19
5147,1290,Viral Spike Chasers,Gaming,2024-05-19,3.6,5132,12.27,9.97,2.43,12.46
104998,2328,Consistent Volume Builders,Travel,2024-06-23,9.5,141,30.62,4.1,2.03,0.29
32499,2016,Consistent Volume Builders,Food & Cooking,2024-05-04,8.6,587,32.51,5.24,2.2,1.29
60168,1749,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-19,11.5,908,53.54,3.68,2.72,2.47
73570,1388,Viral Spike Chasers,Travel,2024-05-23,4.8,1218,18.7,7.96,1.92,2.33
2981,1953,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-27,5.3,153,31.87,3.71,2.81,0.43
640,2300,Consistent Volume Builders,Food & Cooking,2024-04-02,7.4,572,39.61,5.41,1.97,1.12
108082,864,High-Retention Niche Specialists,Personal Finance,2024-06-13,17.5,726,57.36,6.88,0.95,0.69
43478,2403,Consistent Volume Builders,Travel,2024-06-19,10.1,83,31.15,2.69,2.44,0.2
107005,1355,Viral Spike Chasers,Gaming,2024-06-23,2.2,1355,13.48,6.34,1.5,2.03
